date,analysis_id,player_id,game_pk,market,predicted_probability,actual_result,has_hit,sportsbook_odds,sportsbook_implied_probability,batter_avg,batter_obp,batter_slg,batter_ops,batter_xba,batter_xwoba,batter_k_rate,batter_bb_rate,batter_hard_hit_rate,batter_vs_pitcher_hand_rate,recent5_hit_rate,recent5_hits_per_game,recent5_hr_rate,pitcher_avg_allowed,pitcher_whip,pitcher_k_rate,pitcher_bb_rate,pitcher_xba_allowed,pitcher_xwoba_allowed,pitcher_hard_hit_allowed,pitcher_throws_left,lineup_slot,projected_abs,is_home,park_hit_factor,weather_temp_f,weather_precip_pct,opponent_defense_oaa,opponent_fielding_pct,contact_quality_matchup,hitter_team_win_probability,opponent_team_win_probability,win_probability_gap,hitter_team_is_favorite,hitter_team_is_underdog,hitter_team_implied_runs,opponent_team_implied_runs,game_total_runs,run_total_gap,hitter_team_share_of_total_runs,game_competitiveness_score,blowout_risk_score,offensive_suppression_risk,offensive_support_score,hit_context_boost,hit_context_penalty,expected_plate_appearance_environment,hitter_team_run_support_index
2026-04-22,665966-824773-1776806302537,665966,824773,hit,0.5139623382134776,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,676609-824773-1776806301383,676609,824773,hit,0.5095101815964647,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,669224-824773-1776806300939,669224,824773,hit,0.4042068142297297,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,545341-824773-1776806301426,545341,824773,hit,0.39427362613913564,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,519317-824773-1776806301419,519317,824773,hit,0.37697720807331214,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,665862-824773-1776806301932,665862,824773,hit,0.331103519231678,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,670541-824448-1776806329345,670541,824448,hit,0.7902721583053022,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,608070-824448-1776806329266,608070,824448,hit,0.7479083282554485,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,677587-824448-1776806329248,677587,824448,hit,0.7103679559736705,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-04-22,682177-824448-1776806329201,682177,824448,hit,0.7083349246243251,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
